State_name,district_name,block_name,village_name,service_level
Telangana,Bantwaram,Medipally Kalan,Medipally Kalan,100.56
Telangana,Bantwaram,Muddaipet,Muddaipet,101.85
Telangana,Bantwaram,Narayanpur,Narayanpur,102.41
Telangana,Bantwaram,Kastoorpalle,Kastoorpalle,101.57
Telangana,Bantwaram,Narsapur,Narsapur,102.57
Telangana,Bantwaram,Allapur,Allapur,102.55
Telangana,Bantwaram,Rakamcherla,Rakamcherla,101.90
Telangana,Bantwaram,Kalkhoda,Kalkhoda,100.96
Telangana,Bantwaram,Dadapur,Dadapur,102.60
Telangana,Bantwaram,Chengole,Chengole,101.88
Telangana,Bantwaram,Kothlapur,Kothlapur,101.65
Telangana,Bantwaram,Quthbullapur,Quthbullapur,104.15
Telangana,Bantwaram,Ravulapally,Ravulapally,100.66
Telangana,Bantwaram,Gundal,Gundal,101.63
Telangana,Bantwaram,Mailwar,Mailwar,101.90
Telangana,Bantwaram,Gorepally,Gorepally,100.85
Telangana,Bantwaram,Hazipur,Hazipur,100.96
Telangana,Bantwaram,Medikonda,Medikonda,101.63
Telangana,Bantwaram,Rapole,Rapole,100.88
Telangana,Bantwaram,Damstapur,Damstapur,101.81
Telangana,Bantwaram,Anathareddy Pally,Anathareddy Pally,104.13
Telangana,Bantwaram,Devanoor,Devanoor,106.64
Telangana,Bantwaram,Gottigakalan,Gottigakalan,102.29
Telangana,Bantwaram,Mittakankal,Mittakankal,101.54
Telangana,Bantwaram,Shapur,Shapur,102.44
Telangana,Bantwaram,Mukundapur,Mukundapur,101.32
Telangana,Bantwaram,Jeevangi,Jeevangi,101.42
Telangana,Bantwaram,Kadmur,Kadmur,100.88
Telangana,Bantwaram,Peddapur,Peddapur,102.39
Telangana,Bantwaram,Gaddameedi Gangaram,Gaddameedi Gangaram,102.00
Telangana,Bantwaram,Chengamul,Chengamul,100.70
Telangana,Bantwaram,Buchanpally,Buchanpally,102.54
Telangana,Bantwaram,Regadimamidiapally,Regadimamidiapally,102.89
Telangana,Bantwaram,Inderched,Inderched,102.88
Telangana,Bantwaram,Kotmarpally,Kotmarpally,101.07
Telangana,Bantwaram,Kondaipally,Kondaipally,101.02
Telangana,Bantwaram,Boppanaram,Boppanaram,101.59
Telangana,Bantwaram,Mominkurd,Mominkurd,103.08
Telangana,Bantwaram,Enkatala,Enkatala,100.87
Telangana,Bantwaram,Ekmai,Ekmai,101.82
Telangana,Bantwaram,Kudgunta,Kudgunta,103.16
Telangana,Bantwaram,Mylaram,Mylaram,103.29
Telangana,Bantwaram,Chellapur,Chellapur,101.66
Telangana,Bantwaram,Gurudotla,Gurudotla,102.39
Telangana,Bantwaram,Thimmapur,Thimmapur,102.26
Telangana,Bantwaram,Veerlapally,Veerlapally,101.87
Telangana,Bantwaram,Brahmapally,Brahmapally,103.89
Telangana,Bantwaram,Budlapur,Budlapur,105.63
Telangana,Bantwaram,Marpally,Marpally,100.64
Telangana,Bantwaram,Dornal,Dornal,102.04
Telangana,Bantwaram,Rampur Tanda,Rampur Tanda,101.69
Telangana,Bantwaram,Malkangiri,Malkangiri,101.84
Telangana,Bantwaram,Cheelapur,Cheelapur,100.71
Telangana,Bantwaram,Panchalingala,Panchalingala,101.13
Telangana,Bantwaram,Yabajiguda,Yabajiguda,100.23
Telangana,Bantwaram,Mominkalan,Mominkalan,101.95
Telangana,Bantwaram,Gangwar,Gangwar,110.61
Telangana,Bantwaram,Allapur,Allapur,101.84
Telangana,Bantwaram,Govindapur,Govindapur,100.79
Telangana,Bantwaram,Mekavanampally,Mekavanampally,107.77
Telangana,Bantwaram,Kurviched,Kurviched,101.83
Telangana,Bantwaram,Siripura,Siripura,101.05
Telangana,Bantwaram,Kyacharam,Kyacharam,107.17
Telangana,Bantwaram,Allapur,Allapur,108.06
Telangana,Bantwaram,Balampeta,Balampeta,72.79
Telangana,Bantwaram,Ampally,Ampally,104.64
Telangana,Bantwaram,Ainapur,Ainapur,101.24
Telangana,Bantwaram,Ogipur,Ogipur,101.75
Telangana,Bantwaram,Kothlapur,Kothlapur,101.77
Telangana,Bantwaram,Peerampally,Peerampally,102.74
Telangana,Bantwaram,Madaram,Madaram,100.68
Telangana,Bantwaram,Malkaipet Tanda,Malkaipet Tanda,101.61
Telangana,Bantwaram,Yenkepally,Yenkepally,101.12
Telangana,Bantwaram,Narsapur,Narsapur,103.51
Telangana,Bantwaram,Erupumalla,Erupumalla,102.49
Telangana,Bantwaram,Kadlapur,Kadlapur,100.91
Telangana,Bantwaram,Morangapally,Morangapally,101.47
Telangana,Bantwaram,Mallepally,Mallepally,102.44
Telangana,Bantwaram,Bandelkicherla,Bandelkicherla,101.20
Telangana,Bantwaram,Patloor,Patloor,103.21
Telangana,Bantwaram,Govindapur,Govindapur,102.91
Telangana,Bantwaram,Tummalapally,Tummalapally,101.47
Telangana,Bantwaram,Rakonda,Rakonda,101.91
Telangana,Bantwaram,Enkepally,Enkepally,103.96
Telangana,Bantwaram,Wadicherla,Wadicherla,101.92
Telangana,Bantwaram,Vattimeenapally,Vattimeenapally,103.88
Telangana,Bantwaram,Dargulapalli,Dargulapalli,103.61
Telangana,Bantwaram,Pilligundla,Pilligundla,102.51
Telangana,Bantwaram,Kokat,Kokat,104.00
Telangana,Bantwaram,Barwad,Barwad,102.75
Telangana,Bantwaram,Gottigakurdu,Gottigakurdu,102.41
Telangana,Bantwaram,Khammam Nacharam,Khammam Nacharam,100.95
Telangana,Bantwaram,Kamsanpally,Kamsanpally,102.94
Telangana,Bantwaram,Gundlamarpally,Gundlamarpally,102.42
Telangana,Bantwaram,Pulmamidi,Pulmamidi,100.80
Telangana,Bantwaram,Thimmaipally,Thimmaipally,105.80
Telangana,Bantwaram,Doulapur,Doulapur,101.88
Telangana,Bantwaram,Chandravancha,Chandravancha,102.75
Telangana,Bantwaram,Kotepally,Kotepally,102.02
Telangana,Bantwaram,Dirsampally,Dirsampally,101.03
Telangana,Bantwaram,Bilkal,Bilkal,101.48
Telangana,Bantwaram,Dornalapally,Dornalapally,103.82
Telangana,Bantwaram,Kondapur Kalan,Kondapur Kalan,102.31
Telangana,Bantwaram,Namdarpur,Namdarpur,101.98
Telangana,Bantwaram,Antharam,Antharam,100.96
Telangana,Bantwaram,Kotebaspally,Kotebaspally,101.05
Telangana,Bantwaram,Mothukur,Mothukur,102.61
Telangana,Bantwaram,Sultanpur,Sultanpur,104.16
Telangana,Bantwaram,Mallikarjunagiri,Mallikarjunagiri,103.97
Telangana,Bantwaram,Guntabas Pally,Guntabas Pally,100.94
Telangana,Bantwaram,Poolapally,Poolapally,101.44
Telangana,Bantwaram,Mittabaspally,Mittabaspally,100.42
Telangana,Bantwaram,Rampur,Rampur,101.73
Telangana,Bantwaram,Pudur,Pudur,101.66
Telangana,Bantwaram,Devarfaslawad,Devarfaslawad,92.25
Telangana,Bantwaram,Yacharam,Yacharam,106.02
Telangana,Bantwaram,Madananthapur,Madananthapur,103.80
Telangana,Bantwaram,Chiguralpally,Chiguralpally,101.78
Telangana,Bantwaram,Torrumamidi,Torrumamidi,100.83
Telangana,Bantwaram,Almaskhanpet,Almaskhanpet,105.95
Telangana,Bantwaram,Girijapur,Girijapur,103.89
Telangana,Bantwaram,Komshetpally,Komshetpally,100.54
Telangana,Bantwaram,Mogligundla,Mogligundla,101.44
Telangana,Bantwaram,Jalalpur,Jalalpur,101.11
Telangana,Bantwaram,Odandapur,Odandapur,102.20
Telangana,Bantwaram,Juntupally,Juntupally,100.65
Telangana,Bantwaram,Pyrkampally,Pyrkampally,101.48
Telangana,Bantwaram,Adikcharla,Adikcharla,101.78
Telangana,Bantwaram,Arkatala,Arkatala,101.69
Telangana,Bantwaram,Yennaram,Yennaram,101.84
Telangana,Bantwaram,Bomreddypally,Bomreddypally,101.46
Telangana,Bantwaram,Anthwar,Anthwar,74.87
Telangana,Bantwaram,Bomraspeta,Bomraspeta,101.65
Telangana,Bantwaram,Yavapur,Yavapur,104.38
Telangana,Bantwaram,Nellapally,Nellapally,104.86
Telangana,Bantwaram,Gopanpally,Gopanpally,101.61
Telangana,Bantwaram,Koppankote,Koppankote,104.51
Telangana,Bantwaram,Chilmalmailwar,Chilmalmailwar,102.87
Telangana,Bantwaram,Mailardev Pally,Mailardev Pally,100.74
Telangana,Bantwaram,Karankote,Karankote,100.26
Telangana,Bantwaram,Laknapur,Laknapur,100.53
Telangana,Bantwaram,Elmakanna,Elmakanna,101.72
Telangana,Bantwaram,Belkatore,Belkatore,101.56
Telangana,Bantwaram,Mansanpally,Mansanpally,105.62
Telangana,Bantwaram,Dudyal,Dudyal,101.63
Telangana,Bantwaram,Chittighanpur,Chittighanpur,102.06
Telangana,Bantwaram,Gouthapur,Gouthapur,100.96
Telangana,Bantwaram,Bichal,Bichal,87.68
Telangana,Bantwaram,Nagasamunder,Nagasamunder,100.76
Telangana,Bantwaram,Ganjipally,Ganjipally,101.62
Telangana,Bantwaram,Nagaram,Nagaram,102.53
Telangana,Armoor,Jannepalli,Jannepalli,101.82
Telangana,Armoor,Ambam,Ambam,107.43
Telangana,Armoor,Battapur,Battapur,101.84
Telangana,Armoor,Lingapur,Lingapur,100.84
Telangana,Armoor,Ramadugu,Ramadugu,100.61
Telangana,Armoor,Bodhepally,Bodhepally,100.99
Telangana,Armoor,Gundaram,Gundaram,102.06
Telangana,Armoor,Chinnapoor,Chinnapoor,102.18
Telangana,Armoor,Pothangal,Pothangal,100.56
Telangana,Armoor,Nyalkal,Nyalkal,100.69
Telangana,Armoor,Binola,Binola,102.55
Telangana,Armoor,Bicknelly,Bicknelly,108.18
Telangana,Armoor,Oddiatpally,Oddiatpally,101.13
Telangana,Armoor,Arepally,Arepally,104.79
Telangana,Armoor,Musheer Nagar,Musheer Nagar,102.55
Telangana,Armoor,Bardhipur,Bardhipur,112.39
Telangana,Armoor,Thorlikonda,Thorlikonda,101.23
Telangana,Armoor,Sahebpet,Sahebpet,107.21
Telangana,Armoor,Narsingpur,Narsingpur,100.00
Telangana,Armoor,Madhapoor,Madhapoor,104.89
Telangana,Armoor,Jamlam,Jamlam,113.27
Telangana,Armoor,Nagepur,Nagepur,104.33
Telangana,Armoor,Janakampet,Janakampet,102.48
Telangana,Armoor,Tungini,Tungini,100.29
Telangana,Armoor,Inayathnagar,Inayathnagar,101.23
Telangana,Armoor,Khunipur,Khunipur,102.44
Telangana,Armoor,Donkeshwar,Donkeshwar,101.07
Telangana,Armoor,Manoharabad,Manoharabad,103.39
Telangana,Armoor,Munipally,Munipally,101.90
Telangana,Armoor,Chandranpally,Chandranpally,101.16
Telangana,Armoor,Neela,Neela,102.67
Telangana,Armoor,Maklapur-a,Maklapur-a,103.07
Telangana,Armoor,Gutpa,Gutpa,101.51
Telangana,Armoor,Ameernagar,Ameernagar,104.58
Telangana,Armoor,Mirdhapally,Mirdhapally,110.94
Telangana,Armoor,Satapur,Satapur,103.17
Telangana,Armoor,Pegadapally,Pegadapally,102.77
Telangana,Armoor,Lakmapoor,Lakmapoor,106.35
Telangana,Armoor,Govindpally,Govindpally,102.66
Telangana,Armoor,Salampad,Salampad,101.47
Telangana,Armoor,Langdapur,Langdapur,112.56
Telangana,Armoor,Narsapur,Narsapur,105.09
Telangana,Armoor,Secundrapoor,Secundrapoor,102.61
Telangana,Armoor,Amdapoor,Amdapoor,105.39
Telangana,Armoor,Devanpally,Devanpally,102.48
Telangana,Armoor,Siranpalli,Siranpalli,101.33
Telangana,Armoor,Gaggupally,Gaggupally,103.81
Telangana,Armoor,Pochampally,Pochampally,101.55
Telangana,Armoor,Naleshwar,Naleshwar,100.00
Telangana,Armoor,Chakiryal,Chakiryal,101.03
Telangana,Armoor,Dharmora,Dharmora,101.86
Telangana,Armoor,Vallabhapoor,Vallabhapoor,101.44
Telangana,Armoor,Nadipally,Nadipally,100.62
Telangana,Armoor,Yergatla,Yergatla,101.11
Telangana,Armoor,Kaligote,Kaligote,101.57
Telangana,Armoor,Nizampur,Nizampur,100.37
Telangana,Armoor,Donkal,Donkal,105.25
Telangana,Armoor,Chinawalgote,Chinawalgote,101.40
Telangana,Armoor,Aloor,Aloor,106.49
Telangana,Armoor,Khanapur,Khanapur,108.98
Telangana,Armoor,Gannaram,Gannaram,101.29
Telangana,Armoor,Humnapur,Humnapur,100.54
Telangana,Armoor,Doosgaon,Doosgaon,101.83
Telangana,Armoor,Hangarga,Hangarga,104.29
Telangana,Armoor,Sayeedpur,Sayeedpur,100.99
Telangana,Armoor,Renjal,Renjal,109.38
Telangana,Armoor,Gouraram,Gouraram,102.64
Telangana,Armoor,Naganpally,Naganpally,117.20
Telangana,Armoor,Dupally,Dupally,102.85
Telangana,Armoor,Doodgaon,Doodgaon,101.19
Telangana,Armoor,Pentakalan,Pentakalan,104.91
Telangana,Armoor,Ootpally,Ootpally,101.86
Telangana,Armoor,Kosli,Kosli,100.95
Telangana,Armoor,Chinthaloor,Chinthaloor,101.91
Telangana,Armoor,Sangam,Sangam,104.61
Telangana,Armoor,Abangapatnam,Abangapatnam,101.59
Telangana,Armoor,Laxmapur,Laxmapur,101.33
Telangana,Armoor,Kumanpally,Kumanpally,107.07
Telangana,Armoor,Bagepally,Bagepally,100.33
Telangana,Armoor,Thondakoor,Thondakoor,101.95
Telangana,Armoor,Honnajipet,Honnajipet,101.05
Telangana,Armoor,Fathepur,Fathepur,103.94
Telangana,Armoor,Mullangi,Mullangi,101.64
Telangana,Armoor,Baswapur,Baswapur,100.54
Telangana,Armoor,Thimmapur,Thimmapur,100.54
Telangana,Armoor,Sunket,Sunket,102.38
Telangana,Armoor,Donkal,Donkal,101.53
Telangana,Armoor,Amdapur,Amdapur,108.41
Telangana,Armoor,Khanjar,Khanjar,101.57
Telangana,Armoor,Pipri,Pipri,101.72
Telangana,Armoor,Chittapur,Chittapur,101.49
Telangana,Armoor,Bardipoor,Bardipoor,100.83
Telangana,Armoor,Mokanpalli,Mokanpalli,102.45
Telangana,Armoor,Nalloor,Nalloor,101.76
Telangana,Armoor,Shankora,Shankora,101.56
Telangana,Armoor,Nagampet,Nagampet,101.55
Telangana,Armoor,Renjarla,Renjarla,101.63
Telangana,Armoor,Gadkol,Gadkol,101.11
Telangana,Armoor,Sampally,Sampally,103.74
Telangana,Armoor,Kupparga,Kupparga,103.02
Telangana,Armoor,Srirampur,Srirampur,104.80
Telangana,Armoor,Thadbiloli,Thadbiloli,105.40
Telangana,Armoor,Kesharam,Kesharam,102.48
Telangana,Armoor,Suddulam,Suddulam,100.18
Telangana,Armoor,Bhandarpalli,Bhandarpalli,106.40
Telangana,Armoor,Kammarpally,Kammarpally,103.19
Telangana,Armoor,Jakranpally,Jakranpally,101.88
Telangana,Armoor,Kolipak,Kolipak,101.58
Telangana,Armoor,Yamcha,Yamcha,100.64
Telangana,Armoor,Kothapally,Kothapally,100.00
Telangana,Armoor,Puppalapally,Puppalapally,101.94
Telangana,Armoor,Uploor,Uploor,103.58
Telangana,Armoor,Nandigaon,Nandigaon,101.29
Telangana,Armoor,Lolam,Lolam,103.55
Telangana,Armoor,Yellammakunta,Yellammakunta,101.46
Telangana,Armoor,Mendora,Mendora,102.02
Telangana,Armoor,Dichpally,Dichpally,101.84
Telangana,Armoor,Boppapur,Boppapur,101.10
Telangana,Armoor,Kotalpally,Kotalpally,101.44
Telangana,Armoor,Rekullapally,Rekullapally,101.28
Telangana,Armoor,Jaithapur,Jaithapur,106.22
Telangana,Armoor,Renjal,Renjal,103.10
Telangana,Armoor,Mosra,Mosra,100.87
Telangana,Armoor,Mullangi,Mullangi,100.97
Telangana,Armoor,Mallaram,Mallaram,101.03
Telangana,Armoor,Dharmaram - B,Dharmaram - B,100.22
Telangana,Armoor,Kamalapur,Kamalapur,101.00
Telangana,Armoor,Puranipet,Puranipet,101.51
Telangana,Armoor,Anksapoor,Anksapoor,103.03
Telangana,Armoor,Govoor,Govoor,100.29
Telangana,Armoor,Konapur,Konapur,102.13
Telangana,Armoor,Pakal,Pakal,103.68
Telangana,Armoor,Komanpally,Komanpally,105.20
Telangana,Armoor,Kunepally,Kunepally,106.23
Telangana,Armoor,Alipur,Alipur,102.52
Telangana,Armoor,Madanapally,Madanapally,101.66
Telangana,Armoor,Bhavanipet,Bhavanipet,101.41
Telangana,Armoor,Sampally,Sampally,100.05
Telangana,Armoor,Mahantham,Mahantham,100.63
Telangana,Armoor,Bonkanpally,Bonkanpally,101.40
Telangana,Armoor,Chikkadpalli,Chikkadpalli,100.89
Telangana,Armoor,Kisan Nagar,Kisan Nagar,100.91
Telangana,Armoor,Pothnoor,Pothnoor,104.66
Telangana,Armoor,Janakampet,Janakampet,101.13
Telangana,Armoor,Erajpally,Erajpally,101.75
Telangana,Armoor,Mendora,Mendora,100.42
Telangana,Armoor,Dammannapet,Dammannapet,102.68
Telangana,Armoor,Mawandikurd,Mawandikurd,104.00
Telangana,Armoor,Alzapur,Alzapur,102.12
Telangana,Armoor,Baba Nagar,Baba Nagar,101.39
Telangana,Armoor,Kurnapally,Kurnapally,104.78
Telangana,Armoor,Jankampet,Jankampet,101.69
Telangana,Armoor,Padkal,Padkal,102.38
Telangana,Armoor,Rajpet,Rajpet,102.34
Telangana,Armoor,Kondur,Kondur,104.27
Telangana,Armoor,Akbarnagar,Akbarnagar,100.63
Telangana,Armoor,Brahmanpally,Brahmanpally,114.13
Telangana,Armoor,Argul,Argul,101.11
Telangana,Armoor,Akloor,Akloor,102.46
Telangana,Armoor,Laxmapoor,Laxmapoor,103.66
Telangana,Armoor,S.n.puram,S.n.puram,100.11
Telangana,Armoor,Maddepalli,Maddepalli,100.97
Telangana,Armoor,Siddapur,Siddapur,100.97
Telangana,Armoor,Siddapur,Siddapur,103.96
Telangana,Armoor,Raikur,Raikur,100.37
Telangana,Armoor,Mupkal,Mupkal,101.26
Telangana,Armoor,Siddapoor,Siddapoor,101.28
Telangana,Armoor,Kollur,Kollur,100.28
Telangana,Armoor,Tadpakal,Tadpakal,101.79
Telangana,Armoor,Gandlapet,Gandlapet,103.47
Telangana,Armoor,Kotgir,Kotgir,100.76
Telangana,Armoor,Ranampalli,Ranampalli,100.48
Telangana,Armoor,Abbapur B T,Abbapur B T,101.05
Telangana,Armoor,Singampally,Singampally,102.54
Telangana,Armoor,Balakonda,Balakonda,100.54
Telangana,Armoor,Domaledgi,Domaledgi,100.29
Telangana,Armoor,Borgaon P,Borgaon P,100.54
Telangana,Armoor,Rampur,Rampur,101.67
Telangana,Armoor,Shetpally,Shetpally,102.21
Telangana,Armoor,Padgal,Padgal,102.48
Telangana,Armoor,Kaldurki,Kaldurki,104.30
Telangana,Armoor,Bibipur,Bibipur,102.92
Telangana,Armoor,Chimrajpally,Chimrajpally,102.31
Telangana,Armoor,Jalalpur,Jalalpur,103.40
Telangana,Armoor,Pachal Nadukuda,Pachal Nadukuda,104.92
Telangana,Armoor,Amruthapur,Amruthapur,101.41
Telangana,Armoor,Hasakothur,Hasakothur,102.38
Telangana,Armoor,Kalyapur,Kalyapur,112.30
Telangana,Armoor,Thorthy,Thorthy,101.17
Telangana,Armoor,Rampoor,Rampoor,100.98
Telangana,Armoor,Thalla Rampur,Thalla Rampur,101.64
Telangana,Armoor,Kulaspur,Kulaspur,101.69
Telangana,Armoor,Velmal,Velmal,101.58
Telangana,Armoor,Vailpoor,Vailpoor,106.39
Telangana,Armoor,Bheemgal,Bheemgal,103.66
Telangana,Armoor,Ameenapoor,Ameenapoor,102.94
Telangana,Armoor,Jakora,Jakora,100.58
Telangana,Armoor,Palem,Palem,102.14
Telangana,Armoor,Mallapur,Mallapur,102.03
Telangana,Armoor,Dharpally,Dharpally,101.02
Telangana,Armoor,Badsi,Badsi,101.53
Telangana,Armoor,Vannel,Vannel,100.67
Telangana,Armoor,Amrad,Amrad,101.22
Telangana,Armoor,Rudrur,Rudrur,100.27
Telangana,Armoor,Nyavanandi,Nyavanandi,104.41
Telangana,Armoor,Shapur,Shapur,101.56
Telangana,Armoor,Mallaram,Mallaram,102.67
Telangana,Armoor,Pentakurd,Pentakurd,101.93
Telangana,Armoor,Degaon,Degaon,107.35
Telangana,Armoor,Pandimadugu,Pandimadugu,103.74
Telangana,Armoor,Indalwai,Indalwai,102.60
Telangana,Armoor,Kuknoor,Kuknoor,105.49
Telangana,Armoor,Siddapur,Siddapur,101.40
Telangana,Armoor,Ummeda,Ummeda,102.35
Telangana,Armoor,Kondur,Kondur,101.76
Telangana,Armoor,Vengalpad,Vengalpad,102.95
Telangana,Armoor,Mubark Nagar,Mubark Nagar,100.60
Telangana,Armoor,Kothapalli,Kothapalli,102.25
Telangana,Armoor,Basheerabad,Basheerabad,103.19
Telangana,Armoor,Metpally,Metpally,104.30
Telangana,Armoor,Mugpal,Mugpal,100.86
Telangana,Armoor,Dubbaka,Dubbaka,101.08
Telangana,Armoor,Ghanpur,Ghanpur,101.35
Telangana,Armoor,Dharmora,Dharmora,100.72
Telangana,Armoor,Hegdoli,Hegdoli,100.90
Telangana,Armoor,Moulanpur,Moulanpur,101.02
Telangana,Armoor,Muchkoor,Muchkoor,101.58
Telangana,Armoor,Chinnapoor,Chinnapoor,101.52
Telangana,Armoor,Pipri,Pipri,102.12
Telangana,Armoor,Boregaon,Boregaon,101.50
Telangana,Armoor,Lingapur,Lingapur,105.02
Telangana,Armoor,Gangarai,Gangarai,102.65
Telangana,Armoor,Taglepalli,Taglepalli,100.44
Telangana,Armoor,Keshapur,Keshapur,105.01
Telangana,Armoor,Rampur,Rampur,101.11
Telangana,Armoor,Morthad,Morthad,101.60
Telangana,Armoor,Khandgaon,Khandgaon,104.58
Telangana,Armoor,Narayanpet,Narayanpet,102.61
Telangana,Armoor,Malkapoor,Malkapoor,100.60
Telangana,Armoor,Hangarga,Hangarga,100.39
Telangana,Armoor,Hunsa,Hunsa,103.03
Telangana,Armoor,Ankapoor,Ankapoor,102.74
Telangana,Armoor,Kondapur,Kondapur,101.98
Telangana,Armoor,Bardipur,Bardipur,101.31
Telangana,Armoor,Yadgarpur,Yadgarpur,100.54
Telangana,Armoor,Mayapur,Mayapur,101.71
Telangana,Armoor,Sunkini,Sunkini,100.70
Telangana,Armoor,Ch.kondoor,Ch.kondoor,100.91
Telangana,Armoor,Kamtam,Kamtam,102.10
Telangana,Armoor,Amrad,Amrad,102.11
Telangana,Armoor,Yedpally,Yedpally,103.97
Telangana,Armoor,Yedpally,Yedpally,102.24
Telangana,Armoor,Nagepur,Nagepur,100.85
Telangana,Armoor,Mirzapur,Mirzapur,100.93
Telangana,Armoor,Bonkanpally,Bonkanpally,102.36
Telangana,Armoor,Thanakalan,Thanakalan,109.16
Telangana,Armoor,Gunjili,Gunjili,101.95
Telangana,Armoor,Gongopula,Gongopula,100.84
Telangana,Armoor,Varni,Varni,100.64
Telangana,Armoor,Konasamunder,Konasamunder,103.51
Telangana,Armoor,Mentrajpally,Mentrajpally,101.65
Telangana,Armoor,Navipet,Navipet,100.53
Telangana,Armoor,Kumanpally,Kumanpally,112.53
Telangana,Armoor,Kamalapur,Kamalapur,101.63
Telangana,Armoor,Vempally,Vempally,102.40
Telangana,Armoor,Waddiyat,Waddiyat,102.08
Telangana,Armoor,Mandarna,Mandarna,109.46
Telangana,Armoor,Govindpet,Govindpet,104.92
Telangana,Armoor,Narayanapur,Narayanapur,101.00
Telangana,Armoor,Hussain Nagar,Hussain Nagar,103.57
Telangana,Armoor,Brahmanpally,Brahmanpally,101.23
Telangana,Armoor,Thumpally,Thumpally,101.63
Telangana,Armoor,Yedpally,Yedpally,108.13
Telangana,Armoor,Bachanapally,Bachanapally,101.10
Telangana,Armoor,Borgaon K,Borgaon K,101.08
Telangana,Armoor,Keshpally,Keshpally,102.59
Telangana,Armoor,Kalledi,Kalledi,101.29
Telangana,Armoor,Kalledi,Kalledi,102.21
Telangana,Armoor,Jalalpur,Jalalpur,100.64
Telangana,Armoor,Thallapally,Thallapally,102.80
Telangana,Armoor,Mothe,Mothe,103.01
Telangana,Armoor,Sirikonda,Sirikonda,102.15
Telangana,Armoor,Maggidi,Maggidi,110.98
Telangana,Armoor,Dharmarm M,Dharmarm M,104.14
Telangana,Armoor,Medipalli,Medipalli,101.90
Telangana,Armoor,Thana Kurd,Thana Kurd,103.83
Telangana,Armoor,Khundvanpur,Khundvanpur,102.04
Telangana,Armoor,Mamidipally,Mamidipally,102.03
Telangana,Armoor,Badabheemgal,Badabheemgal,101.07
Telangana,Armoor,Rampoor,Rampoor,113.87
Telangana,Armoor,Koratpally,Koratpally,101.77
Telangana,Armoor,Nagapur,Nagapur,102.83
Telangana,Armoor,Chintakunta,Chintakunta,100.98
Telangana,Armoor,Venchiryal,Venchiryal,102.57
Telangana,Armoor,Mailaram,Mailaram,101.41
Telangana,Armoor,Issapally,Issapally,104.67
Telangana,Armoor,Thirmalapur,Thirmalapur,100.84
Telangana,Armoor,Macherla,Macherla,103.58
Telangana,Armoor,G.g.nadukuda,G.g.nadukuda,103.99
Telangana,Armoor,Taggelli,Taggelli,106.58
Telangana,Armoor,Mittapally,Mittapally,101.07
Telangana,Armoor,Chepoor,Chepoor,102.66
Telangana,Armoor,Lolam,Lolam,100.77
Telangana,Armoor,Yanampally,Yanampally,100.74
Telangana,Armoor,Ananthagiri,Ananthagiri,102.31
Telangana,Armoor,Paidimal,Paidimal,104.35
Telangana,Armoor,Babapoor,Babapoor,100.84
Telangana,Armoor,Domchanda,Domchanda,101.39
Telangana,Armoor,Malkapur M,Malkapur M,108.83
Telangana,Armoor,Fathenagar,Fathenagar,100.41
Telangana,Armoor,Makloor,Makloor,102.00
Telangana,Armoor,Karegaon,Karegaon,100.71
Telangana,Armoor,Gurmmiryal,Gurmmiryal,101.80
Telangana,Armoor,Gadepally,Gadepally,104.99
Telangana,Armoor,Mamdapoor,Mamdapoor,100.91
Telangana,Armoor,Balkonda,Balkonda,101.84
Telangana,Armoor,Abbapur M,Abbapur M,101.31
Telangana,Armoor,Chandur,Chandur,100.39
Telangana,Armoor,Sirpoor,Sirpoor,102.16
Telangana,Armoor,Thanakalan,Thanakalan,104.78
Telangana,Armoor,Venkatapoor,Venkatapoor,103.42
Telangana,Armoor,Kodicherla,Kodicherla,102.01
Telangana,Armoor,Thirmanpally,Thirmanpally,100.89
Telangana,Armoor,Jalalpur,Jalalpur,102.14
Telangana,Armoor,Rahatnagar,Rahatnagar,102.48
Telangana,Armoor,Thirmanpally,Thirmanpally,101.42
Telangana,Armoor,Jagiryal,Jagiryal,102.05
Telangana,Armoor,Sirnapally,Sirnapally,101.74
Telangana,Armoor,Devakkapet,Devakkapet,101.56
Telangana,Armoor,Marrampally,Marrampally,102.43
Telangana,Armoor,Gangasamunder,Gangasamunder,103.21
Telangana,Armoor,Dattapur,Dattapur,102.02
Telangana,Armoor,Pallikonda,Pallikonda,101.56
Telangana,Armoor,Sirpur,Sirpur,100.32
Telangana,Armoor,Lingapur Ch,Lingapur Ch,103.33
Telangana,Armoor,Zoorpoor,Zoorpoor,100.83
Telangana,Armoor,Nikalpur,Nikalpur,101.58
Telangana,Armoor,Adkaspalli,Adkaspalli,100.93
Telangana,Armoor,Vannel B,Vannel B,100.72
Telangana,Armoor,Walgote Kalan,Walgote Kalan,102.68
Telangana,Armoor,Saloora,Saloora,103.12
Telangana,Armoor,Noothpally,Noothpally,101.30
Telangana,Armoor,Muthakunta,Muthakunta,102.82
Telangana,Armoor,Gunjili,Gunjili,101.09
Telangana,Armoor,Palda,Palda,102.82
Telangana,Armoor,Mallaram,Mallaram,101.19
Telangana,Armoor,Kothapalli,Kothapalli,100.54
Telangana,Armoor,Talveda,Talveda,101.59
Telangana,Armoor,Thimmapur,Thimmapur,100.61
Telangana,Armoor,Secundrapoor,Secundrapoor,102.12
Telangana,Armoor,Donpal,Donpal,106.30
