state_name,district_name,block_name,blcode11,village_name,vil_encode,service_level,TotalHab,TotalNoofHouseholds,HousesWithTaps,NoofSchool,School_TapCon,RunningWater_In_Toilet_Urinals_School,hand_wash_avail_School,NoofBal_Agan,Bal_Agan_TapCon,RunningWater_In_Toilet_Urinals_Agan,hand_wash_avail_Agan,JJMStatus,SCCurrentPop,STCurrentPop,GENCurrentPop,TotalCurrentPop
Tamil Nadu,Ariyalur,Ariyalur,73671,Alanduraiyarkattalai,11114852911,39.95,6,625,625,4,4,4,4,4,4,4,4,100% Har Ghar Jal,317,0,2105,2422
Tamil Nadu,Ariyalur,Ariyalur,73671,Andipattakkadu,11114852921,55.0,5,1036,1036,4,4,4,4,4,4,4,4,100% Har Ghar Jal,804,0,3681,4485
Tamil Nadu,Ariyalur,Ariyalur,73671,Arungal,11114852931,56.0,4,1290,1290,3,3,3,3,4,4,4,4,100% Har Ghar Jal,634,216,3172,4022
Tamil Nadu,Ariyalur,Ariyalur,73671,Edayathankudi,11114852941,55.0,3,758,758,3,3,3,3,2,2,2,2,100% Har Ghar Jal,122,81,2416,2619
Tamil Nadu,Ariyalur,Ariyalur,73671,Eruthukkarappatti,11114852951,60.0,6,2813,2813,7,7,7,7,3,3,3,3,100% Har Ghar Jal,558,246,7082,7886
Tamil Nadu,Ariyalur,Ariyalur,73671,Govindapuram,11114852961,56.0,10,1355,1355,8,8,8,8,6,6,6,6,100% Har Ghar Jal,1347,0,4229,5576
Tamil Nadu,Ariyalur,Ariyalur,73671,Hasthinapuram,11114852971,55.0,12,4051,4051,10,10,10,10,6,6,6,6,100% Har Ghar Jal,1970,0,11222,13192
Tamil Nadu,Ariyalur,Ariyalur,73671,Illuppaiyur,11114852981,55.0,2,1180,1180,4,4,4,4,3,3,3,3,100% Har Ghar Jal,1993,0,2820,4813
Tamil Nadu,Ariyalur,Ariyalur,73671,Kadugur,11114852991,60.0,7,1882,1882,7,7,7,7,6,6,6,6,100% Har Ghar Jal,855,0,6992,7847
Tamil Nadu,Ariyalur,Ariyalur,73671,Kallankurichi,111148529%3A1,57.0,11,1476,1476,8,8,8,8,6,6,6,6,100% Har Ghar Jal,1299,0,4835,6134
Tamil Nadu,Ariyalur,Ariyalur,73671,Karuppilakattalai,11114852%3A11,55.0,5,1350,1350,5,5,5,5,6,6,6,6,100% Har Ghar Jal,1385,6,3353,4744
Tamil Nadu,Ariyalur,Ariyalur,73671,Kavanur,11114852%3A21,60.0,6,1148,1148,5,5,5,5,4,4,4,4,100% Har Ghar Jal,594,11,3153,3758
Tamil Nadu,Ariyalur,Ariyalur,73671,Kayarlabath,11114852%3A31,55.0,3,417,417,1,1,1,1,2,2,2,2,100% Har Ghar Jal,637,10,1247,1894
Tamil Nadu,Ariyalur,Ariyalur,73671,Melakaruppur,11114852%3A61,55.0,4,1518,1518,6,6,6,6,4,4,4,4,100% Har Ghar Jal,754,40,4796,5590
Tamil Nadu,Ariyalur,Ariyalur,73671,Nagamangalam,11114852%3A71,60.0,6,1005,1005,4,4,4,4,3,3,3,3,100% Har Ghar Jal,1295,90,2676,4061
Tamil Nadu,Ariyalur,Ariyalur,73671,Ottakoil,11114852%3A81,55.0,5,1199,1199,4,4,4,4,5,5,5,5,100% Har Ghar Jal,1769,0,4022,5791
Tamil Nadu,Ariyalur,Ariyalur,73671,Periyanagalur,11114852%3A91,55.0,5,1464,1464,4,4,4,4,4,4,4,4,100% Har Ghar Jal,722,0,3742,4464
Tamil Nadu,Ariyalur,Ariyalur,73671,Periyathirukonam,11114852%3A%3A1,55.0,3,876,876,4,4,4,4,3,3,3,3,100% Har Ghar Jal,815,0,2381,3196
Tamil Nadu,Ariyalur,Ariyalur,73671,Pottaveli,11114853111,22.33,3,1227,1227,3,3,3,3,3,3,3,3,100% Har Ghar Jal,2142,0,3292,5434
Tamil Nadu,Ariyalur,Ariyalur,73671,Pudupalayam,11114853121,60.0,4,1363,1363,3,3,3,3,3,3,3,3,100% Har Ghar Jal,1072,3,2731,3806
Tamil Nadu,Ariyalur,Ariyalur,73671,Pungankuzhi,11114853131,60.0,6,1428,1428,4,4,4,4,6,6,6,6,100% Har Ghar Jal,528,0,5051,5579
Tamil Nadu,Ariyalur,Ariyalur,73671,Rayampuram,11114853141,55.0,3,1190,1190,5,5,5,5,3,3,3,3,100% Har Ghar Jal,1319,0,3489,4808
Tamil Nadu,Ariyalur,Ariyalur,73671,Reddipalayam,11114853151,55.0,8,1391,1391,8,8,8,8,5,5,5,5,100% Har Ghar Jal,516,5,5628,6149
Tamil Nadu,Ariyalur,Ariyalur,73671,Sennivanam,11114853161,44.87,2,515,515,2,2,2,2,2,2,2,2,100% Har Ghar Jal,1176,0,975,2151
Tamil Nadu,Ariyalur,Ariyalur,73671,Siruvalur,11114853171,55.0,5,1476,1476,6,6,6,6,6,6,6,6,100% Har Ghar Jal,1080,0,3822,4902
Tamil Nadu,Ariyalur,Ariyalur,73671,Thaunthaikulam,11114853221,30.23,3,397,397,3,3,3,3,2,2,2,2,100% Har Ghar Jal,419,0,1198,1617
Tamil Nadu,Ariyalur,Ariyalur,73671,Thelur,11114853231,55.0,3,1635,1635,4,4,4,4,4,4,4,4,100% Har Ghar Jal,1056,0,4940,5996
Tamil Nadu,Ariyalur,Ariyalur,73671,Vilangudi,11114853271,57.0,3,1001,1001,5,5,5,5,3,3,3,3,100% Har Ghar Jal,1850,183,3347,5380
Tamil Nadu,Ariyalur,T.palur,73711,Anaikudam,11114854141,55.0,4,1280,1199,5,5,5,5,5,5,5,5,In progress,878,0,4403,5281
Tamil Nadu,Ariyalur,T.palur,73711,Anikurichy,11114854151,25.09,4,836,788,3,3,3,3,3,3,3,3,In progress,297,0,2374,2671
Tamil Nadu,Ariyalur,T.palur,73711,Kadambur,11114854211,63.0,5,1363,1292,5,5,5,5,6,6,6,6,In progress,922,202,3593,4717
Tamil Nadu,Ariyalur,T.palur,73711,Kodangudi (north),11114854291,27.0,1,461,440,1,1,1,1,2,2,2,2,In progress,0,0,1609,1609
Tamil Nadu,Ariyalur,T.palur,73711,Sripuranthan,11114854361,55.0,4,1521,1469,5,5,5,5,6,6,6,6,In progress,1194,21,4669,5884
Tamil Nadu,Ariyalur,T.palur,73711,Karaikurichi,11114854241,55.0,4,1228,1187,3,3,3,3,4,4,4,4,In progress,933,0,4001,4934
Tamil Nadu,Ariyalur,T.palur,73711,Keelanatham,11114854281,55.0,4,998,986,3,3,3,3,4,4,4,4,In progress,1062,139,2533,3734
Tamil Nadu,Ariyalur,T.palur,73711,T.palur,11114854391,55.0,6,2317,2292,6,6,6,6,6,6,6,6,In progress,2475,4,5986,8465
Tamil Nadu,Ariyalur,T.palur,73711,Thenkatchiperumalnatham,111148543%3A1,55.0,4,560,557,3,3,3,3,4,4,4,4,In progress,443,9,1522,1974
Tamil Nadu,Ariyalur,T.palur,73711,Udayanatham,11114854411,75.0,5,1900,1900,5,5,5,5,6,6,6,6,100% Har Ghar Jal,1742,82,4731,6555
Tamil Nadu,Ariyalur,T.palur,73711,Uliyankudi,11114854421,37.19,4,1265,1265,5,5,5,5,5,5,5,5,100% Har Ghar Jal,284,103,3460,3847
Tamil Nadu,Ariyalur,T.palur,73711,Valaikurichy,11114854431,71.0,4,764,764,3,3,3,3,3,3,3,3,100% Har Ghar Jal,1003,0,1789,2792
Tamil Nadu,Ariyalur,T.palur,73711,Vembukudi,11114854441,78.0,6,890,890,3,3,3,3,4,4,4,4,100% Har Ghar Jal,889,0,3380,4269
Tamil Nadu,Ariyalur,T.palur,73711,Venmankondan,11114854451,55.0,2,1314,1314,3,3,3,3,4,4,4,4,100% Har Ghar Jal,1600,0,4049,5649
Tamil Nadu,Ariyalur,T.palur,73711,Ammbappur,11114854131,90.0,11,1461,1461,6,6,6,6,7,7,7,7,100% Har Ghar Jal,1365,53,4489,5907
Tamil Nadu,Ariyalur,T.palur,73711,Cholamadevi,11114854371,90.0,4,1164,1164,4,4,4,4,4,4,4,4,100% Har Ghar Jal,1218,0,2068,3286
Tamil Nadu,Ariyalur,T.palur,73711,Suthamalli,11114854381,55.0,3,1258,1258,4,4,4,4,5,5,5,5,100% Har Ghar Jal,1256,98,4749,6103
Tamil Nadu,Ariyalur,T.palur,73711,Managethi Rf,111148542%3A1,59.0,1,363,363,1,1,1,1,1,1,1,1,100% Har Ghar Jal,498,82,961,1541
Tamil Nadu,Ariyalur,T.palur,73711,Naduvalur Rf,11114854311,61.0,2,631,631,1,1,1,1,2,2,2,2,100% Har Ghar Jal,20,378,2411,2809
Tamil Nadu,Ariyalur,T.palur,73711,Nayaganaipriyal,11114854321,83.0,3,1144,1144,4,4,4,4,4,4,4,4,100% Har Ghar Jal,1417,282,3573,5272
Tamil Nadu,Ariyalur,T.palur,73711,Parukkal Rf,11114854331,90.0,5,1000,1000,3,3,3,3,4,4,4,4,100% Har Ghar Jal,923,235,2637,3795
Tamil Nadu,Ariyalur,T.palur,73711,Sathambadi,11114854351,26.37,3,1280,1280,4,4,4,4,4,4,4,4,100% Har Ghar Jal,613,36,4690,5339
Tamil Nadu,Ariyalur,T.palur,73711,Kodangudi,11114854251,89.0,3,500,500,2,2,2,2,2,2,2,2,100% Har Ghar Jal,970,6,1308,2284
Tamil Nadu,Ariyalur,T.palur,73711,Kodalikaruppur,11114854261,73.0,4,1268,1268,2,2,2,2,3,3,3,3,100% Har Ghar Jal,746,0,2709,3455
Tamil Nadu,Ariyalur,T.palur,73711,Kaduvettankurichy,11114854231,55.0,3,704,704,2,2,2,2,3,3,3,3,100% Har Ghar Jal,379,23,2034,2436
Tamil Nadu,Ariyalur,T.palur,73711,Adichanur Rf,11114854161,62.0,2,737,737,2,2,2,2,2,2,2,2,100% Har Ghar Jal,696,0,2152,2848
Tamil Nadu,Ariyalur,T.palur,73711,Chinthamani,11114854171,89.0,11,1024,1024,3,3,3,3,5,5,5,5,100% Har Ghar Jal,843,110,2948,3901
Tamil Nadu,Ariyalur,T.palur,73711,Edanganni,11114854181,80.0,2,892,892,3,3,3,3,3,3,3,3,100% Har Ghar Jal,859,3,1770,2632
Tamil Nadu,Ariyalur,T.palur,73711,Irugaiyur,11114854191,77.0,4,1155,1155,3,3,3,3,4,4,4,4,100% Har Ghar Jal,1116,436,3561,5113
Tamil Nadu,Ariyalur,T.palur,73711,Govindaputhur,111148541%3A1,60.0,6,1746,1746,3,3,3,3,5,5,5,5,100% Har Ghar Jal,1008,88,3544,4640
Tamil Nadu,Ariyalur,Jayamkondam,73681,Periyavalayam R.f,111148534%3A1,34.33,4,863,377,6,6,6,6,2,2,2,2,In progress,2186,0,1545,3731
Tamil Nadu,Ariyalur,Jayamkondam,73681,Kalu Mangalam,111148533%3A1,55.0,3,1130,895,4,4,4,4,4,4,4,4,In progress,1016,0,3499,4515
Tamil Nadu,Ariyalur,Jayamkondam,73681,T.shelankurichi(north),11114853321,37.56,4,756,629,1,1,1,1,2,2,2,2,In progress,373,24,2413,2810
Tamil Nadu,Ariyalur,Jayamkondam,73681,Periyavalayam,11114853471,66.0,2,1090,1045,2,2,2,2,3,3,3,3,In progress,683,5,3274,3962
Tamil Nadu,Ariyalur,Jayamkondam,73681,Melanai Kuzhi,11114853411,55.0,9,1897,1859,5,5,5,5,6,6,6,6,In progress,1050,118,6849,8017
Tamil Nadu,Ariyalur,Jayamkondam,73681,Kallathur,11114853421,35.84,4,1230,1230,2,2,2,2,3,3,3,3,100% Har Ghar Jal,273,10,6423,6706
Tamil Nadu,Ariyalur,Jayamkondam,73681,Kattagaram,11114853431,71.0,8,1081,1081,3,3,3,3,4,4,4,4,100% Har Ghar Jal,979,0,2950,3929
Tamil Nadu,Ariyalur,Jayamkondam,73681,Alathi Pallam,11114853441,48.57,2,456,456,2,2,2,2,3,3,3,3,100% Har Ghar Jal,495,108,2012,2615
Tamil Nadu,Ariyalur,Jayamkondam,73681,Muthuservamadam,11114853451,74.0,9,1294,1294,5,5,5,5,9,9,9,9,100% Har Ghar Jal,2055,334,3455,5844
Tamil Nadu,Ariyalur,Jayamkondam,73681,Padanilai,11114853461,55.0,2,953,953,2,2,2,2,2,2,2,2,100% Har Ghar Jal,515,0,4006,4521
Tamil Nadu,Ariyalur,Jayamkondam,73681,Pitchanur,11114853481,91.0,3,611,611,2,2,2,2,3,3,3,3,100% Har Ghar Jal,833,320,1464,2617
Tamil Nadu,Ariyalur,Jayamkondam,73681,Pilichikuzihi,11114853491,56.0,3,673,673,2,2,2,2,3,3,3,3,100% Har Ghar Jal,938,2,1976,2916
Tamil Nadu,Ariyalur,Jayamkondam,73681,Devamangalam,11114853331,55.0,1,901,901,2,2,2,2,3,3,3,3,100% Har Ghar Jal,675,95,3190,3960
Tamil Nadu,Ariyalur,Jayamkondam,73681,Edayar,11114853341,590.0,5,1132,1132,4,4,4,4,4,4,4,4,100% Har Ghar Jal,697,5,4415,5117
Tamil Nadu,Ariyalur,Jayamkondam,73681,Eravangudy,11114853351,80.0,7,1380,1380,6,6,6,6,6,6,6,6,100% Har Ghar Jal,396,8,4856,5260
Tamil Nadu,Ariyalur,Jayamkondam,73681,Elayaperumalnallur,11114853361,55.0,6,996,996,4,4,4,4,3,3,3,3,100% Har Ghar Jal,1904,133,2544,4581
Tamil Nadu,Ariyalur,Jayamkondam,73681,Guruvalapparkovil,11114853371,87.0,12,1998,1998,6,6,6,6,7,7,7,7,100% Har Ghar Jal,2937,64,6148,9149
Tamil Nadu,Ariyalur,Jayamkondam,73681,Thuvaran Kurichy,11114853391,89.0,8,1667,1667,6,6,6,6,5,5,5,5,100% Har Ghar Jal,435,275,6366,7076
Tamil Nadu,Ariyalur,Jayamkondam,73681,Angarayanallur (east),11114853281,74.0,2,1072,1072,2,2,2,2,4,4,4,4,100% Har Ghar Jal,1237,30,3126,4393
Tamil Nadu,Ariyalur,Jayamkondam,73681,Ayyappannayakkan Pettai,11114853291,68.0,3,757,757,3,3,3,3,3,3,3,3,100% Har Ghar Jal,225,78,2549,2852
Tamil Nadu,Ariyalur,Jayamkondam,73681,Amanakkanthondi,111148532%3A1,55.0,3,396,396,1,1,1,1,2,2,2,2,100% Har Ghar Jal,300,0,2863,3163
Tamil Nadu,Ariyalur,Jayamkondam,73681,Vangudi,11114853311,55.0,4,847,847,2,2,2,2,2,2,2,2,100% Har Ghar Jal,1181,235,2205,3621
Tamil Nadu,Ariyalur,Jayamkondam,73681,Pirancheri,11114853521,99.0,4,509,509,1,1,1,1,2,2,2,2,100% Har Ghar Jal,16,20,1374,1410
Tamil Nadu,Ariyalur,Jayamkondam,73681,Saluppai,11114853531,42.32,5,940,940,4,4,4,4,3,3,3,3,100% Har Ghar Jal,2047,98,3025,5170
Tamil Nadu,Ariyalur,Jayamkondam,73681,Thatthanur,11114853541,53.89,8,2837,2837,8,8,8,8,8,8,8,8,100% Har Ghar Jal,1569,63,9238,10870
Tamil Nadu,Ariyalur,Jayamkondam,73681,Thaluthalaimedu,11114853551,55.0,13,1598,1598,6,6,6,6,5,5,5,5,100% Har Ghar Jal,2099,23,5082,7204
Tamil Nadu,Ariyalur,Jayamkondam,73681,Gundaveli,11114853561,91.0,9,1825,1825,7,7,7,7,6,6,6,6,100% Har Ghar Jal,1683,283,5659,7625
Tamil Nadu,Ariyalur,Jayamkondam,73681,Ulkottai,11114853571,70.0,6,2112,2112,6,6,6,6,9,9,9,9,100% Har Ghar Jal,2102,357,6917,9376
Tamil Nadu,Ariyalur,Jayamkondam,73681,Vanathirayampattinam,11114853611,65.0,2,601,601,3,3,3,3,4,4,4,4,100% Har Ghar Jal,1209,239,4190,5638
Tamil Nadu,Ariyalur,Jayamkondam,73681,Thandalai,11114853621,63.0,5,1428,1428,6,6,6,6,5,5,5,5,100% Har Ghar Jal,2277,118,4647,7042
Tamil Nadu,Ariyalur,Thirumanur,73721,Vathiyur,11114854811,23.72,4,1599,933,4,4,4,4,6,6,6,6,In progress,1095,16,5550,6661
Tamil Nadu,Ariyalur,Thirumanur,73721,Venganur,111148547%3A1,55.0,1,942,567,2,2,2,2,2,2,2,2,In progress,234,0,2536,2770
Tamil Nadu,Ariyalur,Thirumanur,73721,Karaiyavetti,11114854541,21.04,2,980,678,1,1,1,1,2,2,2,2,In progress,161,0,4014,4175
Tamil Nadu,Ariyalur,Thirumanur,73721,Sannavur,11114854711,35.04,3,1285,904,3,3,3,3,4,4,4,4,In progress,878,80,4050,5008
Tamil Nadu,Ariyalur,Thirumanur,73721,Poondi,11114854691,34.49,4,1534,1139,3,3,3,3,3,3,3,3,In progress,381,20,5027,5428
Tamil Nadu,Ariyalur,Thirumanur,73721,Keela Palur,11114854561,41.62,1,1628,1353,3,3,3,3,4,4,4,4,In progress,1099,0,6589,7688
Tamil Nadu,Ariyalur,Thirumanur,73721,Sullangudi,11114854731,29.2,4,943,813,3,3,3,3,4,4,4,4,In progress,496,0,2877,3373
Tamil Nadu,Ariyalur,Thirumanur,73721,Kuruvadi,11114854641,55.0,2,939,819,3,3,3,3,3,3,3,3,In progress,362,0,3267,3629
Tamil Nadu,Ariyalur,Thirumanur,73721,Kamarasavalli,11114854521,55.0,3,1190,1054,3,3,3,3,3,3,3,3,In progress,984,0,3288,4272
Tamil Nadu,Ariyalur,Thirumanur,73721,Kovil Esanai (east),11114854591,34.34,2,993,907,2,2,2,2,4,4,4,4,In progress,725,0,3478,4203
Tamil Nadu,Ariyalur,Thirumanur,73721,Vadugapalayam,11114854771,55.0,3,1042,1002,3,3,3,3,3,3,3,3,In progress,503,0,3170,3673
Tamil Nadu,Ariyalur,Thirumanur,73721,Thirumanur,11114854741,43.07,1,2045,1995,2,2,2,2,4,4,4,4,In progress,1860,0,5629,7489
Tamil Nadu,Ariyalur,Thirumanur,73721,Elakurichi,111148544%3A1,55.0,5,1530,1509,6,6,6,6,6,6,6,6,In progress,1121,0,5660,6781
Tamil Nadu,Ariyalur,Thirumanur,73721,Elandakudam,11114854511,62.0,2,1131,1131,4,4,4,4,4,4,4,4,100% Har Ghar Jal,703,0,4483,5186
Tamil Nadu,Ariyalur,Thirumanur,73721,Kandiratheertham,11114854531,60.0,4,1254,1254,3,3,3,3,3,3,3,3,100% Har Ghar Jal,1259,0,3635,4894
Tamil Nadu,Ariyalur,Thirumanur,73721,Alagiyamanavalam,11114854461,55.0,6,1219,1219,3,3,3,3,5,5,5,5,100% Har Ghar Jal,697,0,4496,5193
Tamil Nadu,Ariyalur,Thirumanur,73721,Annimangalam,11114854471,67.0,3,961,961,4,4,4,4,3,3,3,3,100% Har Ghar Jal,1487,0,2380,3867
Tamil Nadu,Ariyalur,Thirumanur,73721,Avansuthamalli,11114854481,65.0,3,674,674,3,3,3,3,5,5,5,5,100% Har Ghar Jal,503,0,1841,2344
Tamil Nadu,Ariyalur,Thirumanur,73721,Chinnapattakadu,11114854491,35.66,4,857,857,4,4,4,4,4,4,4,4,100% Har Ghar Jal,567,0,2910,3477
Tamil Nadu,Ariyalur,Thirumanur,73721,Kovilur,111148545%3A1,55.0,2,909,909,3,3,3,3,4,4,4,4,100% Har Ghar Jal,517,0,3984,4501
Tamil Nadu,Ariyalur,Thirumanur,73721,Koman,11114854611,52.75,1,228,228,1,1,1,1,1,1,1,1,100% Har Ghar Jal,63,0,790,853
Tamil Nadu,Ariyalur,Thirumanur,73721,Kulamanickam (west),11114854621,85.0,3,1221,1221,4,4,4,4,4,4,4,4,100% Har Ghar Jal,516,0,4529,5045
Tamil Nadu,Ariyalur,Thirumanur,73721,Keelakolathur,11114854571,41.75,1,923,923,3,3,3,3,3,3,3,3,100% Har Ghar Jal,1057,0,2747,3804
Tamil Nadu,Ariyalur,Thirumanur,73721,Keelaiyur,11114854581,49.03,1,454,454,1,1,1,1,1,1,1,1,100% Har Ghar Jal,490,0,2022,2512
Tamil Nadu,Ariyalur,Thirumanur,73721,Keezhakavattankurichi,11114854551,65.0,5,1590,1590,4,4,4,4,7,7,7,7,100% Har Ghar Jal,2075,67,3097,5239
Tamil Nadu,Ariyalur,Thirumanur,73721,Thirumazhapadi,11114854751,72.0,1,936,936,2,2,2,2,3,3,3,3,100% Har Ghar Jal,870,0,2406,3276
Tamil Nadu,Ariyalur,Thirumanur,73721,Thuthur,11114854761,55.0,2,1544,1544,3,3,3,3,5,5,5,5,100% Har Ghar Jal,453,0,4457,4910
Tamil Nadu,Ariyalur,Thirumanur,73721,Varanavasi,11114854781,55.0,4,990,990,4,4,4,4,4,4,4,4,100% Har Ghar Jal,1323,0,2853,4176
Tamil Nadu,Ariyalur,Thirumanur,73721,Vilupanankurichi,11114854791,55.0,1,452,452,1,1,1,1,1,1,1,1,100% Har Ghar Jal,0,31,1894,1925
Tamil Nadu,Ariyalur,Thirumanur,73721,Manjamedu,11114854651,66.0,3,943,943,2,2,2,2,2,2,2,2,100% Har Ghar Jal,601,0,2455,3056
Tamil Nadu,Ariyalur,Thirumanur,73721,Melapalur,11114854661,55.0,2,1285,1285,2,2,2,2,2,2,2,2,100% Har Ghar Jal,892,1,4491,5384
Tamil Nadu,Ariyalur,Thirumanur,73721,Papanacheri,11114854671,64.0,3,939,939,2,2,2,2,5,5,5,5,100% Har Ghar Jal,219,0,3821,4040
Tamil Nadu,Ariyalur,Thirumanur,73721,Parpanacheri,11114854681,68.0,2,540,540,2,2,2,2,2,2,2,2,100% Har Ghar Jal,362,0,1658,2020
Tamil Nadu,Ariyalur,Thirumanur,73721,Pudukkottai,111148546%3A1,57.0,2,570,570,2,2,2,2,2,2,2,2,100% Har Ghar Jal,52,0,2101,2153
Tamil Nadu,Ariyalur,Thirumanur,73721,Sathamangalam,11114854721,60.0,3,838,838,4,4,4,4,4,4,4,4,100% Har Ghar Jal,473,0,3079,3552
Tamil Nadu,Ariyalur,Andimadam,73661,Koovathur Rf,11114852711,35.0,1,644,288,1,1,1,1,2,2,2,2,In progress,269,0,2362,2631
Tamil Nadu,Ariyalur,Andimadam,73661,Kavarapalayam,11114852691,55.0,4,684,363,3,3,3,3,3,3,3,3,In progress,83,0,2815,2898
Tamil Nadu,Ariyalur,Andimadam,73661,Silambur,11114852831,55.0,6,1390,867,4,4,4,4,7,7,7,7,In progress,1564,183,3098,4845
Tamil Nadu,Ariyalur,Andimadam,73661,Andimadam,11114852621,55.0,8,2782,2152,13,13,13,13,9,9,9,9,In progress,183,328,6614,7125
Tamil Nadu,Ariyalur,Andimadam,73661,Thirukalappur,11114852851,55.0,5,1552,1231,4,4,4,4,4,4,4,4,In progress,1621,0,6345,7966
Tamil Nadu,Ariyalur,Andimadam,73661,Pudukkudy,111148527%3A1,55.0,4,982,810,2,2,2,2,3,3,3,3,In progress,140,0,2931,3071
Tamil Nadu,Ariyalur,Andimadam,73661,Periakrishnapuram,11114852791,55.0,8,1268,1125,4,4,4,4,7,7,7,7,In progress,1528,11,3936,5475
Tamil Nadu,Ariyalur,Andimadam,73661,Periyathukurichy,11114852731,55.0,4,1849,1680,4,4,4,4,7,7,7,7,In progress,2948,43,5251,8242
Tamil Nadu,Ariyalur,Andimadam,73661,Melur,11114852751,55.0,1,895,817,1,1,1,1,2,2,2,2,In progress,169,0,2144,2313
Tamil Nadu,Ariyalur,Andimadam,73661,Anikuthichan,11114852631,55.0,5,1145,1097,5,5,5,5,6,6,6,6,In progress,1745,0,3820,5565
Tamil Nadu,Ariyalur,Andimadam,73661,Vilandai,11114852891,37.2,7,2646,2616,8,8,8,8,9,9,9,9,In progress,3154,32,8928,12114
Tamil Nadu,Ariyalur,Andimadam,73661,Marudur,11114852741,55.0,3,1676,1670,6,6,6,6,5,5,5,5,In progress,485,5,6194,6684
Tamil Nadu,Ariyalur,Andimadam,73661,Olaiyur,11114852771,55.0,2,1100,1100,2,2,2,2,6,6,6,6,100% Har Ghar Jal,992,411,1234,2637
Tamil Nadu,Ariyalur,Andimadam,73661,Kuvagam,11114852781,55.0,4,1914,1914,3,3,3,3,8,8,8,8,100% Har Ghar Jal,635,390,7041,8066
Tamil Nadu,Ariyalur,Andimadam,73661,Alagapuram,11114852611,55.0,8,1975,1975,8,8,8,8,7,7,7,7,100% Har Ghar Jal,1533,218,6507,8258
Tamil Nadu,Ariyalur,Andimadam,73661,Rangiyam,11114852821,55.0,2,498,498,2,2,2,2,2,2,2,2,100% Har Ghar Jal,559,0,950,1509
Tamil Nadu,Ariyalur,Andimadam,73661,Ayyur,11114852641,55.0,5,977,977,4,4,4,4,4,4,4,4,100% Har Ghar Jal,472,265,2471,3208
Tamil Nadu,Ariyalur,Andimadam,73661,Devanur,11114852651,55.0,2,665,665,2,2,2,2,3,3,3,3,100% Har Ghar Jal,162,107,1939,2208
Tamil Nadu,Ariyalur,Andimadam,73661,Edaayankurichi,11114852661,55.0,1,1220,1220,3,3,3,3,4,4,4,4,100% Har Ghar Jal,480,34,3928,4442
Tamil Nadu,Ariyalur,Andimadam,73661,Elaiyur (west),11114852671,55.0,6,2395,2395,5,5,5,5,6,6,6,6,100% Har Ghar Jal,928,0,8950,9878
Tamil Nadu,Ariyalur,Andimadam,73661,Kattathur,11114852681,60.0,1,653,653,1,1,1,1,3,3,3,3,100% Har Ghar Jal,376,0,2044,2420
Tamil Nadu,Ariyalur,Andimadam,73661,Kodukkur,111148526%3A1,38.72,2,868,868,3,3,3,3,3,3,3,3,100% Har Ghar Jal,654,281,2551,3486
Tamil Nadu,Ariyalur,Andimadam,73661,Koovathur,11114852721,55.0,10,1851,1851,4,4,4,4,7,7,7,7,100% Har Ghar Jal,285,0,7608,7893
Tamil Nadu,Ariyalur,Andimadam,73661,Variyankaval,11114852881,55.0,2,1287,1287,3,3,3,3,5,5,5,5,100% Har Ghar Jal,477,0,3673,4150
Tamil Nadu,Ariyalur,Andimadam,73661,Sriraman,11114852841,55.0,2,380,380,2,2,2,2,3,3,3,3,100% Har Ghar Jal,483,0,1339,1822
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Irumbilikurichi,11114853881,47.02,4,1241,259,3,3,3,3,6,6,6,6,In progress,978,16,2644,3638
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Sendurai,11114853%3A51,55.0,4,3528,1527,11,11,11,11,5,5,5,5,In progress,3292,15,6338,9645
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Kilimangalam,11114853911,55.0,2,1669,798,4,4,4,4,5,5,5,5,In progress,432,0,4412,4844
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Manakkudaiyan,11114853931,55.0,5,890,456,3,3,3,3,4,4,4,4,In progress,1385,49,1951,3385
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Manapathur,11114853961,55.0,7,1420,729,7,7,7,7,9,9,9,9,In progress,2003,0,3440,5443
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Nallampalayam,11114853971,44.55,2,1582,822,4,4,4,4,6,6,6,6,In progress,1056,39,3926,5021
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Vanjinapuram,11114854111,40.73,3,776,431,2,2,2,2,2,2,2,2,In progress,1030,0,1877,2907
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Anandavadi,11114853851,39.45,4,1287,718,5,5,5,5,4,4,4,4,In progress,1228,59,2975,4262
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Kulumur,111148538%3A1,40.96,1,1295,747,3,3,3,3,4,4,4,4,In progress,1455,0,3597,5052
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Adhanakurichi,11114853831,55.0,4,882,551,4,4,4,4,3,3,3,3,In progress,783,201,2688,3672
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Nakkampadi,11114853%3A71,46.64,2,1185,764,2,2,2,2,4,4,4,4,In progress,792,9,2281,3082
Tamil Nadu,Ariyalur,Sendurai,736%3A1,Pilakurichi,11114853%3A21,51.49,2,1459,1053,2,2,2,2,5,5,5,5,In progress,522,0,3420,3942
